tiempo,SH,SCH,SHMM,SHMP,SH-BL,SCH-BL,SHMM-BL,SHMP-BL
1.014,11386.6,10828.6,11457.2,14193.0,8994.0,8860.0,8946.6,8872.2
1.029,11386.6,10820.8,11433.4,14193.0,8994.0,8860.0,8946.6,8872.2
1.029,11386.6,10820.0,11433.4,14193.0,8994.0,8860.0,8946.6,8872.2
1.03,11386.6,10820.0,11404.0,14193.0,8994.0,8860.0,8942.6,8872.2
1.045,11378.8,10820.0,11393.0,14179.2,8994.0,8860.0,8942.6,8872.2
1.061,11378.8,10820.0,11393.0,14179.2,8994.0,8859.6,8942.6,8872.2
1.076,11378.8,10818.6,11393.0,14179.2,8994.0,8859.2,8942.6,8872.0
1.076,11378.8,10818.6,11393.0,14179.2,8994.0,8859.2,8942.6,8870.4
1.092,11378.8,10818.6,11391.0,14179.2,8994.0,8859.2,8937.6,8870.4
1.107,11378.8,10814.6,11391.0,14179.2,8994.0,8859.2,8937.6,8870.4
1.108,11378.8,10814.6,11391.0,14173.4,8994.0,8859.2,8937.6,8870.2
1.108,11378.8,10814.6,11391.0,14173.4,8994.0,8859.2,8937.6,8869.2
1.122,11378.8,10814.6,11375.6,14173.4,8994.0,8859.2,8937.6,8869.2
1.123,11378.8,10814.6,11358.4,14173.4,8994.0,8859.2,8937.6,8869.0
1.124,11378.8,10814.6,11358.4,14173.4,8994.0,8858.8,8937.6,8869.0
1.139,11378.8,10814.6,11358.4,14162.4,8994.0,8858.8,8937.6,8869.0
1.154,11378.8,10814.6,11358.4,14162.4,8994.0,8857.8,8937.6,8868.6
1.17,11378.8,10814.6,11358.4,14157.8,8994.0,8857.4,8937.6,8868.6
1.186,11378.8,10814.6,11358.4,14146.8,8994.0,8857.4,8937.6,8868.6
1.201,11378.8,10812.4,11358.4,14143.8,8994.0,8857.4,8937.6,8868.6
1.216,11378.8,10812.4,11358.4,14143.8,8994.0,8857.2,8937.6,8868.6
1.217,11378.8,10812.4,11294.4,14138.4,8994.0,8857.2,8937.6,8868.6
1.232,11378.8,10812.4,11294.4,14121.2,8994.0,8856.4,8937.6,8864.2
1.248,11378.8,10812.4,11281.4,14121.2,8994.0,8856.4,8933.4,8864.2
1.263,11378.8,10812.4,11263.8,14121.0,8994.0,8856.4,8933.4,8864.2
1.264,11378.8,10812.4,11263.8,14119.4,8994.0,8856.4,8933.4,8864.2
1.278,11378.8,10812.4,11216.4,14119.4,8994.0,8856.4,8933.4,8864.2
1.279,11378.8,10812.4,11216.4,14119.4,8994.0,8855.8,8933.4,8864.2
1.294,11378.8,10812.4,11216.4,14119.4,8990.4,8855.8,8933.4,8864.2
1.295,11378.8,10812.4,11216.4,14116.2,8990.4,8855.8,8933.4,8864.2
1.31,11378.8,10812.4,11216.4,14116.2,8990.4,8855.8,8933.4,8863.2
1.341,11378.8,10812.4,11216.4,14111.2,8990.4,8855.8,8933.4,8863.2
1.342,11378.8,10810.2,11216.4,14061.6,8990.4,8854.8,8933.4,8863.2
1.357,11378.8,10810.2,11216.4,14047.4,8990.4,8854.8,8933.4,8863.2
1.358,11378.8,10810.2,11216.4,14047.4,8990.4,8854.0,8933.4,8863.2
1.373,11378.8,10810.2,11216.4,14034.4,8990.4,8854.0,8933.4,8863.2
1.388,11378.8,10794.0,11216.4,14034.4,8990.4,8853.8,8933.4,8863.2
1.389,11378.8,10793.0,11216.4,14034.4,8990.4,8853.8,8929.4,8863.2
1.404,11378.8,10787.8,11162.8,14034.4,8990.4,8853.8,8929.4,8863.2
1.419,11378.8,10787.8,11162.8,14005.0,8990.4,8853.8,8929.4,8863.2
1.435,11370.0,10787.8,11162.8,14005.0,8990.4,8853.8,8929.4,8862.2
1.451,11370.0,10787.8,11162.8,14003.2,8990.4,8853.0,8929.4,8862.2
1.466,11370.0,10787.8,11162.8,14003.2,8984.6,8853.0,8929.4,8862.2
1.482,11370.0,10783.2,11162.8,14003.2,8984.6,8853.0,8929.4,8862.2
1.544,11370.0,10781.8,11140.2,14003.2,8984.6,8853.0,8929.4,8862.2
1.545,11370.0,10775.4,11140.2,14003.2,8984.6,8853.0,8929.4,8862.2
1.56,11370.0,10775.4,11140.2,13982.0,8984.6,8852.8,8929.4,8862.2
1.576,11370.0,10775.4,11140.2,13982.0,8984.6,8852.8,8929.2,8862.2
1.591,11370.0,10775.4,11116.2,13930.8,8984.6,8852.8,8929.2,8862.0
1.606,11370.0,10775.4,11116.2,13930.8,8984.6,8852.6,8929.2,8862.0
1.607,11370.0,10775.0,11116.2,13930.8,8984.6,8852.6,8929.2,8861.6
1.622,11370.0,10775.0,11116.2,13930.8,8984.6,8852.6,8929.2,8860.2
1.623,11370.0,10775.0,11116.2,13930.8,8984.6,8852.6,8927.8,8860.2
1.638,11370.0,10775.0,11116.2,13930.8,8984.6,8852.2,8927.8,8860.2
1.669,11370.0,10775.0,11111.2,13930.8,8984.6,8852.2,8927.8,8860.2
1.685,11370.0,10775.0,11111.2,13930.8,8984.6,8852.2,8927.0,8860.2
1.7,11370.0,10775.0,11082.4,13930.8,8984.6,8852.2,8927.0,8860.2
1.716,11370.0,10775.0,11082.4,13930.8,8984.6,8851.6,8927.0,8860.2
1.747,11370.0,10775.0,11043.8,13930.8,8984.6,8851.6,8927.0,8860.2
1.763,11370.0,10775.0,11018.4,13930.8,8984.6,8850.8,8927.0,8860.2
1.778,11370.0,10775.0,11018.4,13930.0,8984.6,8850.8,8927.0,8860.2
1.794,11370.0,10772.2,11018.4,13930.0,8984.6,8850.6,8927.0,8860.0
1.809,11370.0,10772.2,11018.4,13930.0,8984.6,8849.8,8927.0,8860.0
1.825,11370.0,10772.2,11018.4,13930.0,8984.6,8849.0,8927.0,8859.8
1.84,11370.0,10756.4,10989.8,13911.8,8984.6,8849.0,8927.0,8859.0
1.841,11370.0,10756.4,10989.8,13911.8,8984.6,8849.0,8927.0,8856.8
1.872,11345.6,10756.4,10989.8,13911.8,8984.6,8849.0,8927.0,8856.8
1.888,11345.6,10756.4,10989.8,13911.8,8984.6,8848.6,8927.0,8856.8
1.903,11340.4,10756.4,10989.8,13893.8,8984.6,8848.0,8927.0,8856.8
1.935,11340.4,10756.4,10989.8,13893.8,8984.6,8848.0,8923.8,8856.8
1.95,11340.4,10754.4,10954.8,13893.8,8984.6,8848.0,8923.8,8856.8
1.981,11340.4,10746.4,10954.8,13893.8,8984.6,8848.0,8923.8,8856.8
1.997,11340.4,10746.4,10954.8,13893.8,8984.6,8848.0,8923.8,8856.6
2.012,11340.4,10746.4,10954.8,13893.8,8984.6,8848.0,8923.8,8855.8
2.028,11340.4,10744.6,10954.8,13893.8,8984.6,8848.0,8923.8,8855.8
2.043,11340.4,10739.8,10954.8,13883.4,8984.6,8848.0,8923.8,8855.8
2.059,11340.4,10739.8,10926.6,13862.4,8984.6,8848.0,8923.8,8855.8
2.06,11340.4,10738.4,10926.6,13862.4,8984.6,8848.0,8923.8,8855.8
2.09,11340.4,10738.4,10926.6,13862.4,8984.6,8847.8,8923.8,8855.8
2.106,11340.4,10738.4,10926.6,13855.6,8984.6,8847.8,8923.8,8855.8
2.121,11340.4,10721.6,10926.6,13855.6,8984.6,8847.8,8923.8,8855.8
2.136,11340.4,10721.6,10902.8,13855.6,8984.6,8847.8,8923.8,8855.8
2.137,11340.4,10720.6,10902.8,13843.6,8984.6,8847.8,8923.8,8855.8
2.138,11340.4,10717.4,10902.8,13843.6,8984.6,8847.8,8923.8,8855.8
2.168,11340.4,10717.4,10902.8,13843.6,8984.6,8846.6,8923.8,8855.8
2.169,11340.4,10708.2,10902.8,13843.6,8984.6,8846.6,8923.8,8855.8
2.184,11340.4,10705.0,10902.8,13843.6,8984.6,8846.6,8917.0,8855.8
2.199,11340.4,10696.6,10902.8,13843.6,8984.6,8845.8,8917.0,8855.8
2.216,11340.4,10696.6,10902.8,13843.6,8984.6,8845.6,8917.0,8855.8
2.247,11340.4,10696.4,10902.8,13843.6,8984.6,8845.6,8916.0,8855.8
2.278,11340.4,10696.4,10902.8,13843.6,8984.6,8845.6,8915.0,8855.8
2.293,11340.4,10696.4,10902.8,13843.6,8984.6,8844.8,8915.0,8855.4
2.308,11340.4,10696.4,10902.8,13843.6,8984.6,8844.2,8915.0,8855.4
2.309,11340.4,10695.2,10902.8,13843.6,8984.6,8844.2,8915.0,8855.0
2.324,11340.4,10695.2,10902.8,13843.6,8984.6,8844.2,8912.4,8855.0
2.325,11340.4,10695.2,10902.8,13834.6,8984.6,8843.8,8912.4,8855.0
2.34,11340.4,10693.8,10847.0,13834.6,8984.6,8843.4,8912.4,8855.0
2.355,11340.4,10692.0,10847.0,13834.6,8984.6,8843.4,8912.4,8854.6
2.356,11340.4,10685.2,10847.0,13834.6,8984.6,8843.4,8912.4,8854.6
2.371,11340.4,10685.2,10840.0,13834.6,8984.6,8843.2,8912.4,8854.6
2.386,11340.4,10671.4,10840.0,13834.6,8984.6,8843.2,8912.4,8854.6
2.403,11340.4,10671.4,10840.0,13834.6,8984.6,8842.4,8911.4,8854.6
2.433,11340.4,10671.4,10840.0,13834.6,8984.6,8842.2,8911.4,8854.6
2.48,11340.4,10671.4,10787.2,13834.6,8984.6,8842.2,8911.4,8854.6
2.527,11340.4,10671.4,10787.2,13834.2,8984.6,8842.2,8911.4,8854.6
2.543,11340.4,10671.4,10787.2,13830.8,8984.6,8842.2,8911.4,8854.6
2.574,11340.4,10671.4,10740.8,13830.8,8984.6,8842.2,8911.4,8854.6
2.589,11340.4,10659.0,10740.8,13830.8,8984.6,8840.6,8911.4,8854.6
2.605,11340.4,10659.0,10740.8,13830.8,8984.6,8840.6,8911.0,8854.6
2.606,11340.4,10659.0,10740.8,13830.8,8984.6,8840.6,8909.8,8854.6
2.636,11340.4,10659.0,10740.8,13830.8,8980.2,8840.6,8909.8,8854.0
2.636,11340.4,10659.0,10740.8,13830.8,8980.2,8840.6,8909.8,8852.8
2.652,11340.4,10650.8,10740.8,13830.8,8979.8,8839.4,8908.2,8852.6
2.668,11340.4,10650.8,10740.8,13771.2,8979.8,8839.4,8908.2,8850.8
2.683,11340.4,10650.8,10721.8,13771.2,8979.8,8839.4,8908.2,8849.6
2.699,11340.4,10650.8,10721.8,13771.2,8979.8,8839.4,8900.2,8849.2
2.714,11340.4,10650.8,10721.8,13771.2,8979.8,8838.6,8900.2,8849.2
2.73,11340.4,10650.8,10721.8,13771.2,8979.8,8838.2,8900.2,8849.2
2.777,11340.4,10650.8,10721.8,13771.2,8979.8,8838.2,8897.6,8849.2
2.839,11340.4,10650.8,10720.8,13771.2,8979.8,8838.2,8896.0,8849.2
2.84,11340.4,10646.8,10720.8,13771.2,8979.8,8838.2,8896.0,8849.2
2.854,11340.4,10646.8,10720.8,13771.2,8979.8,8838.2,8896.0,8847.2
2.855,11340.4,10646.0,10720.8,13771.2,8979.8,8838.2,8896.0,8847.2
2.87,11340.4,10646.0,10720.8,13771.2,8979.8,8838.2,8896.0,8846.6
2.918,11340.4,10645.0,10720.8,13771.2,8979.8,8838.2,8896.0,8846.6
2.932,11340.4,10636.0,10720.8,13771.2,8979.8,8838.2,8896.0,8846.6
2.995,11340.4,10632.2,10720.8,13771.2,8979.8,8838.2,8895.0,8846.6
3.011,11340.4,10632.2,10700.2,13771.2,8979.8,8838.2,8895.0,8846.6
3.026,11340.4,10629.6,10700.2,13771.2,8979.8,8838.2,8893.4,8846.6
3.057,11340.4,10629.6,10700.2,13771.2,8979.8,8838.2,8893.2,8846.6
3.058,11340.4,10627.4,10700.2,13771.2,8979.8,8838.0,8890.2,8846.6
3.073,11340.4,10627.4,10700.2,13771.2,8979.2,8838.0,8888.0,8846.6
3.088,11340.4,10627.4,10672.8,13771.2,8979.2,8838.0,8888.0,8846.6
3.089,11340.4,10627.4,10659.8,13771.2,8979.2,8838.0,8888.0,8846.6
3.104,11340.4,10627.4,10659.8,13770.0,8979.2,8838.0,8888.0,8846.6
3.105,11340.4,10627.4,10659.8,13770.0,8979.2,8838.0,8883.4,8846.6
3.152,11340.4,10626.8,10659.8,13770.0,8979.2,8838.0,8883.4,8846.6
3.182,11340.4,10624.0,10659.8,13770.0,8979.2,8838.0,8883.4,8846.6
3.198,11340.4,10624.0,10659.8,13766.8,8979.2,8838.0,8883.4,8846.6
3.213,11340.4,10624.0,10627.2,13750.4,8979.2,8838.0,8883.4,8846.6
3.214,11340.4,10624.0,10627.2,13750.4,8979.2,8837.4,8883.4,8846.6
3.229,11340.4,10623.4,10627.2,13750.4,8979.2,8837.4,8883.4,8846.6
3.245,11340.4,10621.0,10627.2,13750.4,8979.2,8837.4,8883.4,8846.6
3.261,11340.4,10621.0,10627.2,13750.4,8979.2,8837.4,8881.6,8846.6
3.276,11340.4,10621.0,10582.0,13750.4,8979.2,8837.4,8881.6,8846.6
3.307,11340.4,10620.2,10582.0,13750.4,8979.2,8837.4,8881.0,8846.6
3.322,11340.4,10619.0,10582.0,13750.4,8979.2,8837.4,8881.0,8846.6
