tiempo,SH,SCH,SHMM,SHMP,SH-BL,SCH-BL,SHMM-BL,SHMP-BL
0.171,52164.8,48319.2,51537.6,58473.2,42366.0,42183.0,42446.6,42251.4
0.171,52164.8,48307.0,51537.6,58473.2,42366.0,42168.6,42446.6,42251.4
0.171,52164.8,48298.4,51537.6,58473.2,42366.0,42168.6,42446.6,42251.4
0.172,52162.8,48287.8,51537.6,58346.6,42366.0,42168.2,42429.0,42251.4
0.172,52066.2,48255.4,51537.6,58193.8,42366.0,42168.2,42429.0,42251.4
0.172,52066.2,48255.4,51537.6,58046.6,42366.0,42168.2,42429.0,42251.4
0.187,52066.2,48177.6,51486.4,58038.4,42366.0,42164.0,42429.0,42251.4
0.187,52066.2,48166.4,51446.8,57912.2,42366.0,42159.0,42429.0,42251.4
0.187,52066.2,48084.8,51446.8,57912.2,42366.0,42159.0,42429.0,42251.4
0.188,52066.2,48084.8,51446.8,57812.6,42366.0,42159.0,42429.0,42248.2
0.188,52066.2,48084.8,51446.8,57812.6,42366.0,42159.0,42429.0,42221.8
0.202,52066.2,48084.2,51407.2,57706.2,42366.0,42151.0,42429.0,42221.8
0.202,52066.2,48067.2,51364.8,57706.2,42366.0,42151.0,42429.0,42221.8
0.203,51499.2,48014.2,51359.0,57543.2,42330.4,42151.0,42413.8,42201.2
0.203,51499.2,48010.4,51359.0,57536.8,42330.4,42151.0,42413.8,42201.2
0.218,51499.2,47901.6,51241.6,57400.6,42330.4,42143.0,42402.8,42197.0
0.218,51499.2,47762.6,51241.6,57400.6,42330.4,42143.0,42402.8,42197.0
0.218,51499.2,47738.4,51241.6,57400.6,42330.4,42143.0,42402.8,42197.0
0.219,51499.2,47738.4,51022.0,57311.0,42330.4,42143.0,42350.0,42196.6
0.219,51499.2,47738.4,51022.0,57295.6,42330.4,42143.0,42350.0,42196.6
0.234,51322.4,47610.4,50567.0,57236.2,42330.4,42135.4,42313.6,42193.8
0.234,51322.4,47511.2,50517.6,57236.2,42330.4,42131.0,42313.6,42193.8
0.234,51322.4,47464.8,50517.6,57236.2,42330.4,42131.0,42313.6,42193.8
0.249,51322.4,47464.8,50394.2,57236.2,42330.4,42131.0,42313.6,42193.8
0.249,51322.4,47464.8,50179.2,57236.2,42330.4,42131.0,42313.6,42193.8
0.25,51322.4,47464.8,50019.4,57128.8,42330.4,42131.0,42280.0,42193.8
0.25,51322.4,47464.8,50019.4,57097.6,42330.4,42131.0,42280.0,42193.8
0.25,51322.4,47464.8,50019.4,57053.6,42330.4,42131.0,42280.0,42193.8
0.265,51322.4,47425.4,50000.2,57053.6,42327.0,42131.0,42253.6,42193.8
0.265,51322.4,47326.6,50000.2,57053.6,42327.0,42131.0,42253.6,42193.8
0.265,51322.4,47326.4,50000.2,57053.6,42327.0,42131.0,42253.6,42193.8
0.266,51163.4,47326.4,50000.2,57019.8,42327.0,42131.0,42253.6,42193.8
0.266,51163.4,47326.4,50000.2,57015.2,42327.0,42131.0,42253.6,42193.8
0.28,51163.4,47322.8,50000.2,57015.2,42327.0,42131.0,42253.6,42193.8
0.28,51163.4,47307.8,50000.2,57015.2,42327.0,42131.0,42253.6,42193.8
0.281,51163.4,47285.4,49855.6,57015.2,42327.0,42131.0,42247.8,42193.8
0.281,51163.4,47280.4,49855.6,57015.2,42327.0,42131.0,42247.8,42193.8
0.296,51163.4,47244.8,49812.8,56972.8,42327.0,42131.0,42224.8,42193.8
0.296,51163.4,47228.2,49812.8,56972.8,42327.0,42131.0,42224.8,42193.8
0.296,51163.4,47222.8,49812.8,56972.8,42327.0,42131.0,42224.8,42193.8
0.297,51163.4,47168.8,49812.8,56858.0,42327.0,42131.0,42224.8,42193.8
0.297,51163.4,47162.2,49812.8,56787.0,42327.0,42131.0,42224.8,42193.8
0.297,51163.4,47162.2,49812.8,56740.6,42327.0,42131.0,42224.8,42193.8
0.312,51163.4,47132.8,49773.6,56584.4,42327.0,42131.0,42219.8,42193.8
0.312,51163.4,47110.2,49773.6,56501.8,42327.0,42131.0,42219.8,42193.8
0.312,51163.4,47102.6,49773.6,56501.8,42327.0,42131.0,42219.8,42193.8
0.327,51159.6,47101.6,49703.8,56501.8,42327.0,42131.0,42219.8,42193.8
0.327,51159.6,47101.6,49688.0,56501.8,42327.0,42131.0,42219.8,42193.8
0.328,51016.6,47085.2,49541.4,56463.6,42327.0,42131.0,42194.2,42193.8
0.328,51016.6,47085.2,49501.8,56401.0,42327.0,42131.0,42194.2,42193.8
0.343,51016.6,47066.6,49406.4,56401.0,42327.0,42131.0,42190.0,42193.8
0.343,51016.6,47053.6,49406.4,56401.0,42327.0,42131.0,42190.0,42193.8
0.344,51016.6,47053.6,49393.4,56372.6,42327.0,42128.2,42190.0,42193.8
0.344,51016.6,47053.6,49393.4,56311.4,42327.0,42128.2,42190.0,42193.8
0.344,51016.6,47053.6,49393.4,56226.2,42327.0,42128.2,42190.0,42193.8
0.358,51016.6,47051.6,49267.0,56170.6,42327.0,42128.2,42190.0,42193.8
0.358,51016.6,47027.2,49267.0,56170.6,42327.0,42128.2,42190.0,42193.8
0.359,50934.8,47007.2,49162.0,55941.4,42327.0,42128.2,42190.0,42193.8
0.359,50859.2,47007.2,48963.6,55934.0,42327.0,42128.2,42190.0,42193.8
0.374,50416.4,46982.0,48963.6,55831.6,42327.0,42128.2,42190.0,42193.8
0.374,50416.4,46976.0,48963.6,55831.6,42327.0,42128.2,42190.0,42193.8
0.374,50416.4,46963.0,48963.6,55831.6,42327.0,42128.2,42190.0,42193.8
0.375,50416.4,46948.2,48963.6,55795.0,42327.0,42128.2,42190.0,42193.8
0.389,50416.4,46948.2,48963.6,55719.6,42327.0,42128.2,42190.0,42193.8
0.389,50416.4,46948.2,48963.6,55635.0,42327.0,42128.2,42190.0,42193.8
0.39,50416.4,46842.4,48950.6,55613.8,42327.0,42128.2,42187.2,42193.8
0.39,50416.4,46838.6,48950.6,55613.8,42327.0,42128.2,42187.2,42193.8
0.405,50416.4,46822.4,48718.2,55584.2,42327.0,42128.2,42187.0,42193.8
0.406,50416.4,46786.6,48568.8,55550.0,42327.0,42128.2,42187.0,42193.8
0.406,50416.4,46762.4,48568.8,55545.2,42327.0,42128.2,42187.0,42193.8
0.406,50416.4,46762.4,48568.8,55380.0,42327.0,42128.2,42187.0,42193.8
0.421,50416.4,46725.6,48568.8,55299.4,42327.0,42128.2,42177.8,42193.8
0.437,50184.2,46687.4,48568.8,55269.4,42327.0,42128.2,42170.0,42193.8
0.437,50184.2,46630.8,48568.8,55269.4,42327.0,42128.2,42161.0,42193.8
0.452,50184.2,46608.8,48496.0,55177.0,42327.0,42128.2,42161.0,42193.8
0.452,50184.2,46606.0,48496.0,55177.0,42327.0,42128.2,42161.0,42193.8
0.453,50184.2,46603.6,48496.0,55088.0,42327.0,42128.2,42161.0,42193.8
0.453,50184.2,46592.0,48496.0,55088.0,42327.0,42128.2,42161.0,42193.8
0.468,50184.2,46567.0,48289.6,54841.4,42327.0,42128.2,42153.6,42193.8
0.468,50184.2,46567.0,48289.6,54743.0,42327.0,42128.2,42145.8,42193.8
0.483,50184.2,46542.6,48085.0,54743.0,42327.0,42128.2,42140.0,42193.8
0.483,50184.2,46532.6,48085.0,54743.0,42327.0,42128.2,42140.0,42193.8
0.484,49871.4,46509.6,48085.0,54639.0,42327.0,42128.2,42140.0,42192.8
0.484,49871.4,46509.6,48085.0,54554.8,42327.0,42128.2,42140.0,42192.8
0.498,49871.4,46509.6,48085.0,54554.6,42327.0,42128.2,42140.0,42192.8
0.499,49871.4,46468.4,48072.8,54429.2,42327.0,42128.2,42126.0,42192.8
0.499,49871.4,46468.4,48072.8,54382.6,42327.0,42128.2,42126.0,42192.8
0.5,49871.4,46468.4,48072.8,54338.8,42327.0,42128.2,42124.4,42192.8
0.514,49871.4,46454.8,48072.8,54327.2,42327.0,42128.2,42124.4,42192.8
0.514,49871.4,46442.8,48072.8,54286.8,42327.0,42128.2,42124.4,42192.8
0.515,49871.4,46430.4,48072.8,54251.0,42327.0,42127.0,42124.0,42192.8
0.515,49871.4,46430.4,48072.8,54232.2,42327.0,42124.2,42124.0,42192.8
0.53,49871.4,46348.0,48072.8,54153.8,42327.0,42124.2,42121.8,42184.8
0.53,49871.4,46327.6,48072.8,54153.8,42327.0,42124.2,42121.8,42184.8
0.53,49871.4,46289.0,48072.8,54153.8,42327.0,42124.2,42121.8,42184.8
0.531,49871.4,46289.0,47648.8,54140.2,42327.0,42124.2,42117.6,42184.8
0.531,49871.4,46289.0,47648.8,54049.8,42327.0,42124.2,42117.6,42184.8
0.545,49871.4,46289.0,47648.8,53995.0,42327.0,42124.2,42117.6,42184.8
0.546,49871.4,46264.6,47541.6,53879.2,42327.0,42124.2,42117.6,42184.8
0.546,49871.4,46264.6,47541.6,53846.4,42327.0,42124.2,42117.6,42184.8
0.561,49871.4,46212.2,47385.4,53846.4,42327.0,42124.2,42111.8,42184.8
0.561,49871.4,46188.8,47385.4,53846.4,42327.0,42124.2,42111.8,42184.8
0.561,49871.4,46181.0,47385.4,53846.4,42327.0,42124.2,42111.8,42184.8
0.561,49871.4,46179.8,47385.4,53846.4,42327.0,42124.2,42111.8,42184.8
0.562,49871.4,46174.0,47385.4,53787.0,42327.0,42124.2,42111.8,42184.6
0.562,49871.4,46174.0,47385.4,53787.0,42327.0,42124.2,42111.8,42176.8
0.576,49871.4,46174.0,47385.4,53784.0,42327.0,42124.2,42111.8,42176.8
0.577,49871.4,46152.4,47109.2,53784.0,42327.0,42124.2,42105.4,42176.8
0.577,49871.4,46151.2,47109.2,53784.0,42327.0,42124.2,42105.4,42176.8
0.578,49871.4,46151.2,47094.4,53686.6,42327.0,42124.2,42105.4,42176.8
0.592,49871.4,46095.4,47094.4,53686.6,42327.0,42124.2,42105.4,42176.8
0.593,49871.4,46057.6,47048.2,53542.0,42327.0,42124.2,42105.4,42176.8
0.593,49871.4,46057.6,47048.2,53480.4,42327.0,42124.2,42105.4,42176.8
0.608,49871.4,46034.2,47048.2,53453.0,42327.0,42124.2,42105.4,42176.8
0.609,49822.2,46034.2,47046.2,53324.6,42327.0,42124.2,42105.4,42176.8
0.609,49822.2,46034.2,47046.2,53277.2,42327.0,42124.2,42105.4,42176.8
0.624,49765.0,46027.8,47046.2,53274.6,42327.0,42124.2,42105.4,42176.8
0.624,49765.0,46027.6,47046.2,53274.6,42327.0,42124.2,42105.4,42176.8
0.624,49765.0,46007.2,47046.2,53274.6,42327.0,42124.2,42105.4,42176.8
0.624,49765.0,46006.6,47046.2,53274.6,42327.0,42124.2,42105.4,42176.8
0.64,49765.0,46001.2,47046.2,53225.0,42327.0,42124.2,42097.2,42176.8
0.655,49765.0,45983.0,46999.0,53225.0,42327.0,42124.2,42097.2,42176.8
0.655,49765.0,45981.6,46999.0,53225.0,42327.0,42124.2,42097.2,42176.8
0.656,49765.0,45981.6,46999.0,53210.4,42327.0,42124.2,42097.2,42176.8
0.67,49765.0,45938.8,46999.0,53206.6,42327.0,42124.2,42097.2,42176.8
0.671,49765.0,45938.8,46999.0,53136.4,42327.0,42124.2,42097.2,42176.8
0.686,49765.0,45938.8,46906.4,53136.4,42327.0,42124.2,42097.2,42176.8
0.701,49765.0,45938.8,46906.4,53122.0,42327.0,42124.2,42097.2,42176.8
0.701,49765.0,45938.8,46906.4,53057.2,42327.0,42124.2,42097.2,42176.8
0.702,49765.0,45936.2,46904.2,52985.0,42317.0,42124.2,42097.2,42176.8
0.717,49765.0,45921.2,46904.2,52985.0,42317.0,42124.2,42097.2,42176.8
0.718,49765.0,45908.4,46833.0,52985.0,42317.0,42124.2,42097.2,42176.8
0.733,49765.0,45880.0,46815.2,52985.0,42317.0,42124.2,42097.2,42176.8
0.733,49765.0,45879.8,46815.2,52985.0,42317.0,42124.2,42097.2,42176.8
0.734,49765.0,45879.8,46792.2,52774.0,42317.0,42124.2,42097.2,42176.8
0.734,49765.0,45879.8,46792.2,52726.0,42317.0,42124.2,42097.2,42176.8
0.748,49765.0,45869.8,46792.2,52726.0,42317.0,42124.2,42097.2,42176.8
0.748,49765.0,45860.6,46792.2,52726.0,42317.0,42124.2,42097.2,42176.8
0.749,49765.0,45860.6,46724.2,52547.8,42317.0,42124.2,42093.0,42176.8
0.764,49765.0,45825.8,46724.2,52530.2,42317.0,42124.2,42080.6,42176.8
0.764,49765.0,45818.6,46724.2,52530.2,42317.0,42124.2,42080.6,42176.8
0.765,49765.0,45818.6,46724.2,52498.6,42317.0,42124.2,42080.6,42176.8
0.78,49612.0,45813.8,46714.0,52426.2,42317.0,42124.2,42080.6,42176.8
0.78,49612.0,45805.2,46714.0,52356.6,42317.0,42124.2,42080.6,42176.8
0.795,49612.0,45802.6,46714.0,52356.6,42317.0,42124.2,42080.6,42176.8
0.811,49612.0,45782.4,46648.8,52356.6,42317.0,42124.2,42080.6,42176.8
0.811,49612.0,45768.0,46622.8,52356.6,42317.0,42124.2,42080.6,42176.8
0.811,49612.0,45768.0,46583.8,52356.6,42317.0,42124.2,42080.6,42176.8
0.826,49612.0,45759.6,46583.8,52356.6,42317.0,42124.2,42080.6,42176.8
0.827,49612.0,45759.6,46536.6,52343.8,42317.0,42124.2,42080.6,42176.8
0.842,49396.0,45757.6,46536.6,52343.8,42317.0,42124.2,42080.6,42176.8
0.843,49396.0,45757.6,46476.4,52299.0,42317.0,42124.2,42080.6,42176.8
0.843,49396.0,45757.6,46385.6,52299.0,42317.0,42124.2,42080.6,42176.8
0.858,49396.0,45749.0,46385.6,52295.0,42317.0,42124.2,42080.6,42176.8
0.858,49396.0,45739.0,46385.6,52295.0,42317.0,42124.2,42080.6,42176.8
0.874,49396.0,45739.0,46385.6,52294.0,42317.0,42124.2,42080.6,42176.8
0.874,49396.0,45739.0,46385.6,52248.4,42317.0,42124.2,42080.6,42176.8
0.889,49396.0,45723.8,46385.6,52248.4,42317.0,42124.2,42080.6,42176.8
0.89,49396.0,45723.8,46385.6,52150.8,42317.0,42124.2,42079.0,42176.8
0.904,49396.0,45720.4,46382.0,52150.8,42317.0,42124.2,42079.0,42176.8
0.905,49325.6,45720.4,46382.0,52035.2,42317.0,42124.2,42068.2,42176.8
0.905,49325.6,45720.4,46382.0,51981.6,42317.0,42124.2,42068.2,42176.8
0.92,49069.6,45696.6,46360.0,51981.6,42317.0,42124.2,42068.2,42176.8
0.921,49069.6,45696.6,46360.0,51939.6,42317.0,42124.2,42068.2,42176.8
0.935,49069.6,45696.6,46360.0,51886.8,42317.0,42124.2,42068.2,42176.8
0.936,49069.6,45694.2,46308.8,51825.6,42317.0,42124.2,42068.2,42176.8
0.936,49069.6,45694.2,46308.8,51822.4,42317.0,42124.2,42068.2,42176.8
0.951,49069.6,45665.0,46308.8,51806.0,42312.8,42124.2,42068.2,42176.8
0.951,49069.6,45661.6,46308.8,51806.0,42312.8,42124.2,42068.2,42176.8
0.952,49069.6,45661.6,46308.8,51781.4,42312.8,42124.2,42068.2,42176.8
0.966,49069.6,45661.6,46308.8,51725.0,42312.8,42124.2,42068.2,42176.8
0.967,49069.6,45661.6,46257.4,51725.0,42312.8,42124.2,42068.2,42171.4
0.968,49069.6,45661.6,46257.4,51577.2,42312.8,42124.2,42068.2,42171.4
0.968,49069.6,45661.6,46257.4,51573.8,42312.8,42124.2,42068.2,42171.4
0.982,49069.6,45661.6,46257.4,51562.4,42312.8,42124.2,42068.2,42171.4
