tiempo,SH,SCH,SHMM,SHMP,SH-BL,SCH-BL,SHMM-BL,SHMP-BL
1.17,17801.6,16713.0,16565.4,18915.2,15788.4,15780.4,15780.4,15780.6
1.17,17801.6,16713.0,16565.4,18908.0,15788.4,15780.4,15780.4,15780.6
1.186,17782.0,16713.0,16565.4,18878.2,15788.4,15780.4,15780.4,15780.6
1.201,17782.0,16713.0,16564.8,18878.2,15788.4,15780.4,15780.4,15780.6
1.217,17782.0,16713.0,16564.8,18868.4,15788.4,15780.4,15780.4,15780.6
1.217,17782.0,16713.0,16564.8,18857.4,15788.4,15780.4,15780.4,15780.6
1.217,17782.0,16713.0,16564.8,18839.8,15788.4,15780.4,15780.4,15780.6
1.233,17782.0,16713.0,16564.8,18798.2,15788.4,15780.4,15780.4,15780.6
1.248,17782.0,16705.4,16564.8,18794.6,15788.4,15780.4,15780.4,15780.6
1.264,17782.0,16705.4,16540.0,18794.6,15788.4,15780.4,15780.4,15780.6
1.279,17782.0,16705.4,16534.4,18794.6,15788.4,15780.4,15780.4,15780.6
1.295,17782.0,16698.4,16534.4,18794.6,15788.4,15780.4,15780.4,15780.6
1.31,17782.0,16698.4,16520.0,18774.0,15788.4,15780.4,15780.4,15780.6
1.311,17782.0,16698.4,16507.6,18774.0,15788.4,15780.4,15780.4,15780.6
1.326,17771.4,16688.8,16488.8,18748.6,15788.4,15780.4,15780.4,15780.6
1.342,17771.4,16688.8,16488.8,18735.6,15788.4,15780.4,15780.4,15780.6
1.342,17771.4,16688.8,16488.8,18730.0,15788.4,15780.4,15780.4,15780.6
1.357,17771.4,16683.8,16488.8,18730.0,15788.4,15780.4,15780.4,15780.6
1.373,17757.2,16683.8,16488.8,18730.0,15788.4,15780.4,15780.4,15780.6
1.388,17757.2,16655.8,16488.8,18730.0,15788.4,15780.4,15780.4,15780.6
1.389,17757.2,16655.8,16480.4,18730.0,15787.0,15780.4,15780.4,15780.6
1.404,17757.2,16655.8,16479.0,18720.6,15787.0,15780.4,15780.4,15780.6
1.419,17757.2,16654.8,16479.0,18720.6,15787.0,15780.4,15780.4,15780.6
1.435,17746.0,16654.8,16468.6,18720.6,15787.0,15780.4,15780.4,15780.6
1.451,17746.0,16654.8,16453.6,18720.6,15787.0,15780.4,15780.4,15780.6
1.466,17746.0,16654.8,16453.6,18708.4,15787.0,15780.4,15780.4,15780.6
1.466,17746.0,16654.8,16453.6,18697.2,15787.0,15780.4,15780.4,15780.6
1.497,17746.0,16653.4,16453.6,18697.2,15787.0,15780.4,15780.4,15780.6
1.498,17746.0,16653.4,16438.6,18697.2,15787.0,15780.4,15780.4,15780.6
1.513,17746.0,16652.0,16438.6,18697.2,15787.0,15780.4,15780.4,15780.6
1.529,17746.0,16644.6,16438.6,18695.4,15787.0,15780.4,15780.4,15780.6
1.56,17746.0,16644.6,16438.6,18692.4,15787.0,15780.2,15780.4,15780.6
1.575,17746.0,16644.6,16438.6,18689.8,15784.8,15780.2,15780.4,15780.6
1.576,17746.0,16644.6,16438.6,18645.4,15784.8,15780.2,15780.4,15780.6
1.591,17731.6,16634.6,16438.6,18645.4,15784.8,15780.2,15780.4,15780.6
1.606,17731.6,16634.6,16438.6,18645.4,15784.8,15780.0,15780.4,15780.6
1.607,17731.6,16634.6,16431.4,18633.2,15784.8,15780.0,15780.4,15780.6
1.607,17731.6,16634.6,16428.4,18633.2,15784.8,15780.0,15780.4,15780.6
1.622,17731.6,16629.2,16428.4,18633.2,15784.8,15780.0,15780.4,15780.6
1.638,17731.6,16627.8,16420.2,18630.6,15784.8,15780.0,15780.4,15780.6
1.638,17731.6,16627.8,16410.0,18630.6,15784.8,15780.0,15780.4,15780.6
1.653,17731.6,16627.8,16410.0,18622.2,15784.8,15780.0,15780.4,15780.6
1.654,17731.6,16627.8,16405.6,18622.2,15784.8,15780.0,15780.4,15780.6
1.669,17731.6,16627.8,16402.0,18622.2,15784.8,15780.0,15780.4,15780.6
1.684,17731.6,16627.2,16402.0,18622.2,15784.8,15780.0,15780.4,15780.6
1.685,17731.6,16627.2,16372.2,18606.6,15784.8,15780.0,15780.4,15780.6
1.685,17731.6,16627.2,16372.2,18592.8,15784.8,15780.0,15780.4,15780.6
1.7,17731.6,16627.2,16372.2,18567.2,15784.8,15780.0,15780.4,15780.6
1.701,17731.6,16627.2,16372.2,18542.8,15784.8,15780.0,15780.4,15780.6
1.763,17731.6,16627.2,16372.2,18531.4,15784.8,15780.0,15780.4,15780.6
1.763,17731.6,16627.2,16372.2,18527.0,15784.8,15780.0,15780.4,15780.6
1.794,17731.6,16621.4,16372.2,18525.0,15784.8,15780.0,15780.4,15780.6
1.794,17731.6,16621.4,16372.2,18521.8,15784.8,15780.0,15780.4,15780.6
1.81,17731.6,16621.4,16359.4,18521.8,15784.8,15780.0,15780.4,15780.6
1.857,17731.6,16617.6,16359.4,18521.8,15784.8,15780.0,15780.4,15780.6
1.872,17731.6,16616.8,16359.4,18521.8,15784.8,15780.0,15780.4,15780.6
1.872,17731.6,16613.2,16359.4,18521.8,15784.8,15780.0,15780.4,15780.6
1.887,17731.6,16604.8,16359.4,18521.8,15784.8,15780.0,15780.4,15780.6
1.888,17731.6,16604.8,16358.6,18515.0,15784.8,15780.0,15780.4,15780.6
1.888,17731.6,16604.8,16345.6,18515.0,15784.8,15780.0,15780.4,15780.6
1.903,17731.6,16599.0,16331.4,18489.0,15784.8,15780.0,15780.4,15780.6
1.919,17731.6,16599.0,16331.4,18457.4,15784.2,15780.0,15780.4,15780.6
1.934,17731.6,16596.2,16331.4,18442.2,15784.2,15780.0,15780.4,15780.6
1.935,17731.6,16596.2,16331.4,18439.0,15784.2,15780.0,15780.4,15780.6
1.95,17731.6,16594.4,16319.6,18434.2,15784.2,15780.0,15780.4,15780.6
1.966,17731.6,16594.2,16319.6,18417.0,15784.2,15780.0,15780.4,15780.6
2.012,17731.6,16593.4,16319.6,18417.0,15784.2,15780.0,15780.4,15780.6
2.013,17731.6,16593.4,16313.8,18417.0,15784.2,15780.0,15780.4,15780.6
2.028,17731.6,16589.0,16313.8,18417.0,15784.2,15780.0,15780.4,15780.6
2.043,17731.6,16589.0,16312.8,18417.0,15784.2,15780.0,15780.4,15780.6
2.044,17731.6,16579.0,16312.8,18417.0,15784.2,15780.0,15780.4,15780.6
2.059,17731.6,16566.0,16308.2,18415.0,15784.2,15780.0,15780.4,15780.4
2.091,17713.8,16566.0,16308.2,18395.6,15784.2,15780.0,15780.4,15780.4
2.122,17713.8,16566.0,16300.4,18377.8,15784.2,15780.0,15780.4,15780.4
2.137,17713.8,16566.0,16288.4,18377.8,15784.2,15780.0,15780.4,15780.4
2.152,17713.8,16561.4,16288.4,18377.8,15783.8,15780.0,15780.4,15780.4
2.153,17713.8,16535.2,16288.4,18369.0,15783.8,15780.0,15780.4,15780.4
2.199,17713.8,16533.2,16288.4,18369.0,15782.4,15780.0,15780.4,15780.4
2.215,17713.8,16529.4,16288.4,18369.0,15782.4,15780.0,15780.4,15780.4
2.246,17713.8,16524.0,16288.4,18369.0,15782.4,15780.0,15780.4,15780.4
2.247,17690.8,16524.0,16288.4,18369.0,15782.4,15780.0,15780.4,15780.4
2.293,17690.8,16524.0,16275.4,18369.0,15782.4,15780.0,15780.4,15780.4
2.309,17690.8,16518.6,16275.4,18369.0,15782.4,15780.0,15780.4,15780.4
2.324,17690.8,16518.6,16270.4,18366.0,15782.4,15780.0,15780.4,15780.4
2.325,17690.8,16518.6,16270.4,18366.0,15781.4,15780.0,15780.4,15780.4
2.34,17690.8,16515.6,16270.4,18366.0,15781.4,15780.0,15780.4,15780.4
2.355,17690.8,16505.6,16269.4,18366.0,15781.4,15780.0,15780.4,15780.4
2.356,17690.8,16505.6,16268.8,18366.0,15781.4,15780.0,15780.2,15780.4
2.386,17690.8,16503.6,16268.8,18366.0,15781.4,15780.0,15780.2,15780.4
2.387,17690.8,16503.6,16264.2,18365.6,15781.4,15780.0,15780.2,15780.4
2.387,17690.8,16503.6,16261.6,18365.6,15781.4,15780.0,15780.2,15780.4
2.402,17690.8,16492.4,16257.2,18365.6,15781.4,15780.0,15780.2,15780.4
2.418,17690.8,16492.4,16221.4,18365.6,15781.4,15780.0,15780.2,15780.4
2.433,17690.8,16481.8,16221.4,18365.6,15781.4,15780.0,15780.2,15780.4
2.449,17690.8,16473.0,16221.4,18365.6,15781.4,15780.0,15780.2,15780.4
2.465,17690.8,16470.8,16221.4,18365.6,15781.4,15780.0,15780.2,15780.4
2.465,17690.8,16470.6,16221.4,18365.6,15781.4,15780.0,15780.2,15780.4
2.527,17690.8,16470.6,16214.0,18365.6,15781.4,15780.0,15780.2,15780.4
2.543,17664.8,16470.6,16203.2,18365.6,15781.4,15780.0,15780.2,15780.4
2.574,17664.8,16467.4,16203.2,18365.6,15781.4,15780.0,15780.2,15780.4
2.589,17664.8,16464.8,16195.0,18365.6,15781.4,15780.0,15780.2,15780.4
2.59,17664.8,16464.8,16195.0,18349.8,15781.4,15780.0,15780.2,15780.4
2.605,17664.8,16462.0,16195.0,18349.8,15781.4,15780.0,15780.2,15780.4
2.636,17664.8,16459.6,16195.0,18349.8,15781.4,15780.0,15780.2,15780.4
2.667,17664.8,16459.0,16195.0,18349.8,15781.4,15780.0,15780.2,15780.4
2.714,17664.8,16441.2,16195.0,18349.8,15781.4,15780.0,15780.2,15780.4
2.777,17664.8,16441.2,16187.0,18349.8,15781.4,15780.0,15780.2,15780.4
2.792,17664.8,16434.8,16187.0,18349.8,15781.4,15780.0,15780.2,15780.4
2.808,17664.8,16430.8,16184.0,18349.8,15781.4,15780.0,15780.2,15780.4
2.824,17664.8,16430.8,16184.0,18321.0,15781.4,15780.0,15780.2,15780.4
2.839,17664.8,16426.4,16184.0,18321.0,15781.4,15780.0,15780.2,15780.4
2.855,17664.8,16426.4,16184.0,18318.0,15781.4,15780.0,15780.2,15780.4
2.871,17664.8,16426.4,16179.8,18318.0,15781.4,15780.0,15780.2,15780.4
2.885,17664.8,16426.4,16179.8,18318.0,15781.4,15780.0,15780.0,15780.4
2.917,17664.8,16426.0,16179.8,18318.0,15781.4,15780.0,15780.0,15780.4
2.933,17664.8,16426.0,16179.8,18315.8,15781.4,15780.0,15780.0,15780.4
2.948,17632.2,16421.4,16179.8,18315.8,15781.4,15780.0,15780.0,15780.4
2.949,17632.2,16421.4,16179.8,18315.6,15781.4,15780.0,15780.0,15780.4
3.011,17632.2,16417.0,16174.6,18315.6,15781.4,15780.0,15780.0,15780.4
3.058,17632.2,16417.0,16168.0,18315.6,15781.4,15780.0,15780.0,15780.4
3.167,17632.2,16417.0,16157.4,18315.6,15781.4,15780.0,15780.0,15780.4
3.183,17632.2,16417.0,16157.4,18313.2,15781.4,15780.0,15780.0,15780.4
3.198,17632.2,16417.0,16157.4,18309.2,15781.4,15780.0,15780.0,15780.4
3.213,17632.2,16417.0,16155.2,18309.2,15781.4,15780.0,15780.0,15780.4
3.26,17632.2,16417.0,16155.2,18298.8,15781.4,15780.0,15780.0,15780.4
3.26,17632.2,16417.0,16155.2,18282.6,15781.4,15780.0,15780.0,15780.4
3.323,17632.2,16417.0,16141.0,18282.6,15781.4,15780.0,15780.0,15780.4
3.401,17632.2,16413.6,16141.0,18282.6,15781.4,15780.0,15780.0,15780.4
3.416,17632.2,16407.2,16141.0,18282.0,15781.4,15780.0,15780.0,15780.4
3.416,17632.2,16403.4,16141.0,18282.0,15781.4,15780.0,15780.0,15780.4
3.432,17632.2,16399.4,16141.0,18282.0,15781.4,15780.0,15780.0,15780.4
3.448,17632.2,16399.4,16141.0,18270.0,15781.4,15780.0,15780.0,15780.4
3.463,17632.2,16397.4,16141.0,18270.0,15781.4,15780.0,15780.0,15780.4
3.478,17632.2,16393.6,16141.0,18270.0,15781.4,15780.0,15780.0,15780.4
3.51,17632.2,16389.6,16141.0,18270.0,15781.4,15780.0,15780.0,15780.4
3.588,17632.2,16389.6,16141.0,18260.8,15781.4,15780.0,15780.0,15780.4
3.619,17632.2,16389.6,16139.2,18260.8,15781.4,15780.0,15780.0,15780.4
3.634,17632.2,16383.2,16139.2,18260.8,15781.4,15780.0,15780.0,15780.4
