tiempo,SH,SCH,SHMM,SHMP,SH-BL,SCH-BL,SHMM-BL,SHMP-BL
0.062,24028.2,22074.8,22767.0,25179.2,21282.0,21282.0,21282.0,21286.6
0.062,24028.2,22057.2,22731.0,25083.6,21282.0,21282.0,21282.0,21286.6
0.062,24028.2,22057.2,22711.0,25079.6,21282.0,21282.0,21282.0,21286.6
0.062,24028.2,22057.2,22670.2,25079.6,21282.0,21282.0,21282.0,21286.6
0.063,23998.6,22038.8,22660.8,25079.6,21282.0,21282.0,21282.0,21286.6
0.063,23918.6,22038.8,22632.4,25079.6,21282.0,21282.0,21282.0,21286.6
0.063,23918.6,22038.8,22585.8,25079.6,21282.0,21282.0,21282.0,21286.6
0.063,23918.6,22038.8,22555.6,25079.6,21282.0,21282.0,21282.0,21286.6
0.063,23918.6,22038.8,22553.8,25079.6,21282.0,21282.0,21282.0,21286.6
0.063,23918.6,22038.8,22552.8,25079.6,21282.0,21282.0,21282.0,21286.6
0.078,23785.0,22011.0,22526.2,24973.4,21282.0,21282.0,21282.0,21282.0
0.078,23750.2,21970.4,22488.8,24892.0,21282.0,21282.0,21282.0,21282.0
0.078,23750.2,21960.2,22449.4,24804.0,21282.0,21282.0,21282.0,21282.0
0.078,23750.2,21960.2,22449.4,24710.2,21282.0,21282.0,21282.0,21282.0
0.078,23750.2,21960.2,22449.4,24702.6,21282.0,21282.0,21282.0,21282.0
0.078,23750.2,21960.2,22449.4,24692.0,21282.0,21282.0,21282.0,21282.0
0.078,23750.2,21960.2,22449.4,24665.0,21282.0,21282.0,21282.0,21282.0
0.093,23750.2,21925.6,22443.4,24569.0,21282.0,21282.0,21282.0,21282.0
0.093,23750.2,21917.4,22438.0,24387.6,21282.0,21282.0,21282.0,21282.0
0.093,23750.2,21915.0,22425.4,24352.0,21282.0,21282.0,21282.0,21282.0
0.093,23750.2,21915.0,22425.4,24350.0,21282.0,21282.0,21282.0,21282.0
0.094,23742.8,21885.8,22408.0,24337.0,21282.0,21282.0,21282.0,21282.0
0.094,23444.8,21885.8,22392.8,24325.6,21282.0,21282.0,21282.0,21282.0
0.094,23444.8,21885.8,22371.2,24325.6,21282.0,21282.0,21282.0,21282.0
0.109,23444.8,21878.8,22337.8,24129.8,21282.0,21282.0,21282.0,21282.0
0.109,23444.8,21878.8,22337.8,24065.6,21282.0,21282.0,21282.0,21282.0
0.109,23444.8,21878.8,22337.8,23983.6,21282.0,21282.0,21282.0,21282.0
0.109,23444.8,21878.8,22337.8,23978.6,21282.0,21282.0,21282.0,21282.0
0.11,23443.8,21878.8,22337.8,23978.6,21282.0,21282.0,21282.0,21282.0
0.124,23443.8,21878.8,22320.8,23939.0,21282.0,21282.0,21282.0,21282.0
0.124,23443.8,21878.8,22320.8,23907.2,21282.0,21282.0,21282.0,21282.0
0.124,23443.8,21878.8,22320.8,23896.2,21282.0,21282.0,21282.0,21282.0
0.124,23443.8,21878.8,22320.8,23824.8,21282.0,21282.0,21282.0,21282.0
0.124,23443.8,21878.8,22320.8,23732.6,21282.0,21282.0,21282.0,21282.0
0.125,23443.8,21878.8,22307.0,23713.6,21282.0,21282.0,21282.0,21282.0
0.125,23443.8,21878.8,22282.6,23709.4,21282.0,21282.0,21282.0,21282.0
0.125,23443.8,21878.8,22268.6,23681.8,21282.0,21282.0,21282.0,21282.0
0.125,23443.8,21878.8,22236.8,23674.0,21282.0,21282.0,21282.0,21282.0
0.125,23443.8,21878.8,22236.8,23648.6,21282.0,21282.0,21282.0,21282.0
0.125,23443.8,21878.8,22236.8,23611.0,21282.0,21282.0,21282.0,21282.0
0.14,23443.8,21866.0,22207.4,23514.4,21282.0,21282.0,21282.0,21282.0
0.14,23443.8,21824.6,22168.6,23411.4,21282.0,21282.0,21282.0,21282.0
0.14,23443.8,21819.2,22166.2,23379.8,21282.0,21282.0,21282.0,21282.0
0.14,23443.8,21817.0,22166.2,23330.0,21282.0,21282.0,21282.0,21282.0
0.14,23443.8,21803.2,22166.2,23330.0,21282.0,21282.0,21282.0,21282.0
0.141,23413.4,21783.4,22161.8,23330.0,21282.0,21282.0,21282.0,21282.0
0.141,23413.4,21783.4,22144.6,23330.0,21282.0,21282.0,21282.0,21282.0
0.156,23375.0,21765.2,22144.6,23319.0,21282.0,21282.0,21282.0,21282.0
0.156,23375.0,21758.6,22144.6,23300.0,21282.0,21282.0,21282.0,21282.0
0.156,23375.0,21758.6,22144.6,23280.0,21282.0,21282.0,21282.0,21282.0
0.156,23375.0,21758.6,22144.6,23270.8,21282.0,21282.0,21282.0,21282.0
0.156,23375.0,21758.6,22144.6,23268.0,21282.0,21282.0,21282.0,21282.0
0.156,23375.0,21758.6,22144.6,23265.2,21282.0,21282.0,21282.0,21282.0
0.171,23365.8,21753.4,22132.2,23229.4,21282.0,21282.0,21282.0,21282.0
0.171,23365.8,21753.4,22132.2,23202.2,21282.0,21282.0,21282.0,21282.0
0.171,23365.8,21753.4,22132.2,23175.8,21282.0,21282.0,21282.0,21282.0
0.172,23365.8,21745.2,22129.8,23167.6,21282.0,21282.0,21282.0,21282.0
0.172,23365.8,21745.2,22129.8,23160.8,21282.0,21282.0,21282.0,21282.0
0.172,23365.8,21745.2,22129.8,23114.6,21282.0,21282.0,21282.0,21282.0
0.187,23365.8,21737.6,22104.8,23090.8,21282.0,21282.0,21282.0,21282.0
0.187,23365.8,21737.6,22082.4,23086.6,21282.0,21282.0,21282.0,21282.0
0.187,23365.8,21737.6,22080.4,23085.6,21282.0,21282.0,21282.0,21282.0
0.187,23365.8,21737.6,22075.2,23085.6,21282.0,21282.0,21282.0,21282.0
0.188,23348.6,21737.6,22075.2,23085.6,21282.0,21282.0,21282.0,21282.0
0.202,23292.4,21737.0,22075.2,23039.8,21282.0,21282.0,21282.0,21282.0
0.203,23292.4,21737.0,22031.6,23035.0,21282.0,21282.0,21282.0,21282.0
0.203,23292.4,21737.0,22031.6,23026.6,21282.0,21282.0,21282.0,21282.0
0.218,23241.2,21734.4,22003.6,22923.8,21282.0,21282.0,21282.0,21282.0
0.218,23241.2,21734.4,21991.2,22888.6,21282.0,21282.0,21282.0,21282.0
